HC1_NAIVE 	conv:MiXcr	HC1	NAIVE 	H	0.002379121	0.004926464	0.005647409	0.010862251	0.032178218	0.037729501	0.078679227	0.082932808	0.116480823	0.129121407	0.11203499	0.088580217	0.07291166	0.065630107	0.051259252	0.038762857	0.069883687
HC2_NAIVE 	conv:MiXcr	HC2	NAIVE 	H	0.007415405	0.004545842	0.003665085	0.009063272	0.031820894	0.055288803	0.07401199	0.085802767	0.109611615	0.105491945	0.093388641	0.095206978	0.083046851	0.069522971	0.053101117	0.038923772	0.080092053
HC4_NAIVE 	conv:MiXcr	HC4	NAIVE 	H	0.002971278	0.007803355	0.007863381	0.017077343	0.03109337	0.043008494	0.068909631	0.097061737	0.102223956	0.121042048	0.116089919	0.090428884	0.07695309	0.06290705	0.04979141	0.030583151	0.074191903
S22_ACS	conv:MiXcr	S22	ACS	S	0.004037611	0.028014381	0.013384956	0.005862832	0.043832965	0.09375	0.127710177	0.083185841	0.106222345	0.076161504	0.096432522	0.180005531	0.059734513	0.025414823	0.02925885	0.005199115	0.021792035
S25_ACS	conv:MiXcr	S25	ACS	S	0.001521853	0.001046274	0.104841394	0.006444096	0.040138869	0.096209635	0.12148666	0.050744281	0.105530984	0.076473106	0.116849765	0.061706378	0.059851619	0.056165882	0.016906834	0.004208874	0.079873496
S229_ACS	conv:MiXcr	S229	ACS	S	8.92E-05	5.35E-04	2.45E-04	0.00700502	0.120892359	0.1182599	0.139141104	0.090440602	0.091689905	0.034422755	0.064986057	0.078126046	0.057824875	0.071344116	0.011087563	0.014701617	0.099208031
HC1_ACS	conv:MiXcr	HC1	ACS	H	0.003166474	0.004846082	0.002891128	0.005424308	0.036400683	0.033867504	0.080318299	0.093287075	0.096949171	0.135552619	0.09796795	0.091827744	0.081419682	0.058125447	0.055757476	0.040090313	0.082108046
HC2_ACS	conv:MiXcr	HC2	ACS	H	0.021371034	0.012352927	0.024940701	0.01045067	0.063126747	0.106408962	0.026936897	0.143279867	0.030365656	0.128695897	0.042624645	0.198774101	0.077311477	0.034240624	0.018200606	0.035414856	0.025504333
HC4_ACS	conv:MiXcr	HC4	ACS	H	1.75E-04	0	0.004260372	0.031114681	0.011104903	0.052765749	0.113039531	0.177538762	0.044210085	0.103506076	0.157808353	0.132560413	0.018578014	0.062927783	0.004190529	0.017949434	0.068270708
S22_MEMORY	conv:MiXcr	S22	MEMORY	S	0.00752587	8.39E-04	0.002923902	0.013882179	0.022069106	0.039510818	0.059037401	0.098192266	0.122422517	0.118786708	0.133329943	0.108413211	0.081716712	0.056037223	0.051206427	0.036612341	0.047494343
S25_MEMORY	conv:MiXcr	S25	MEMORY	S	2.36E-04	0.024325061	0.00770839	0.010271793	0.014835015	0.061321698	0.083446959	0.083174257	0.076520316	0.232106172	0.11320789	0.07804745	0.102445232	0.046286701	0.026524861	0.021307154	0.018234706
S229_MEMORY	conv:MiXcr	S229	MEMORY	S	0.008049473	0.006169828	0.004118002	0.02433495	0.032484862	0.060536058	0.072832669	0.114127472	0.125448389	0.150271185	0.108689414	0.076319339	0.05758028	0.044049703	0.038353373	0.024693661	0.051941344
HC1_MEMORY	conv:MiXcr	HC1	MEMORY	H	0.006779067	0.016209726	0.012007204	0.032644587	0.049079448	0.071793076	0.0819992	0.113793276	0.105838503	0.158970382	0.109265559	0.078622173	0.055008005	0.033470082	0.030918551	0.024514709	0.019086452
HC2_MEMORY	conv:MiXcr	HC2	MEMORY	H	0.006174909	0.015948907	0.013284875	0.032162453	0.047952577	0.07332263	0.083996401	0.112877331	0.106508354	0.157142605	0.107249343	0.078086131	0.055309539	0.032532948	0.031915457	0.026763819	0.018771722
HC4_MEMORY	conv:MiXcr	HC4	MEMORY	H	0.003971183	6.50E-04	0.005107916	0.004960288	0.019811627	0.074507662	0.070551242	0.160190735	0.121763264	0.113112286	0.133691576	0.121408958	0.068395878	0.040317104	0.034692492	0.014364168	0.01250406
HC257_BND	conv:MiXcr	HC257	BND	H	0.003184413	0.00356997	0.006091797	0.010898404	0.022450827	0.041423076	0.066270067	0.078764962	0.108641327	0.113570741	0.109458136	0.089494864	0.074024042	0.065624616	0.063211317	0.047586272	0.095735171
HC258_BND	conv:MiXcr	HC258	BND	H	0.001841806	0.004470565	0.007732235	0.012115732	0.022999129	0.031662313	0.06063559	0.07175005	0.093674235	0.100843882	0.081160003	0.095311767	0.082656888	0.06514634	0.062618043	0.066981448	0.138399973
HC259_BND	conv:MiXcr	HC259	BND	H	0.001857413	0.008345937	0.005630196	0.018052504	0.028195136	0.037418721	0.055029641	0.07709504	0.104175176	0.118336222	0.117682126	0.090759304	0.070454721	0.064324984	0.053768367	0.040374574	0.108499939
HC260_BND	conv:MiXcr	HC260	BND	H	0.002714568	0.009667945	0.01602461	0.024112664	0.03203067	0.040109448	0.054322285	0.067261316	0.100194781	0.08695585	0.09665162	0.077575439	0.07934702	0.061479718	0.05946698	0.054510883	0.137574202
S253_BND	conv:MiXcr	S253	BND	S	0.002020319	0.001035626	0.005840249	0.010244204	0.018186263	0.040542192	0.040807041	0.147238785	0.147578334	0.100747688	0.176816929	0.082109824	0.065723172	0.054793079	0.026916077	0.039177204	0.040223016
S262_BND	conv:MiXcr	S262	BND	S	0.004370818	0.003844088	0.006320769	0.020228552	0.049352226	0.059119418	0.09224764	0.098571897	0.102119481	0.128142071	0.091672074	0.077544528	0.076215492	0.070864466	0.040024558	0.027163259	0.052198665
S274_BND	conv:MiXcr	S274	BND	S	0.007733228	0.007751737	0.010039499	0.013600708	0.02841193	0.117568013	0.079649654	0.084132631	0.120277789	0.094220254	0.112799991	0.10399692	0.043585937	0.032754236	0.027560498	0.065049439	0.050867536
S307_BND	conv:MiXcr	S307	BND	S	4.76E-04	0.00809886	0.007407039	0.017167098	0.022697521	0.042950885	0.047917909	0.119921124	0.098714953	0.14567177	0.106900809	0.119809273	0.066920196	0.080831179	0.046853251	0.032341585	0.035320143
HC257_NAIVE	conv:MiXcr	HC257	NAIVE	H	0.002926696	0.004572027	0.005678886	0.01172174	0.024178892	0.041200593	0.066922607	0.089710447	0.101078191	0.121819338	0.109930572	0.0975507	0.081820335	0.067849976	0.054525285	0.04154711	0.076966607
HC258_NAIVE	conv:MiXcr	HC258	NAIVE	H	0.002265055	0.005692204	0.007581893	0.012860166	0.027023831	0.041210635	0.065244387	0.084256967	0.094669536	0.112013534	0.102403118	0.093342897	0.080073942	0.075322725	0.060382617	0.046787144	0.088869349
HC259_NAIVE	conv:MiXcr	HC259	NAIVE	H	0.002075089	0.006943255	0.005104774	0.014294456	0.024743333	0.041964128	0.067422728	0.089843484	0.100667673	0.121258108	0.103362841	0.096403269	0.08182325	0.066234243	0.051504644	0.041006813	0.085347911
HC260_NAIVE	conv:MiXcr	HC260	NAIVE	H	0.003403101	0.005425154	0.007584761	0.017139304	0.029315638	0.039340618	0.063737304	0.08503901	0.091041894	0.103028402	0.104296656	0.088012941	0.081966041	0.070587523	0.063181583	0.048812629	0.098087441
S253_NAIVE	conv:MiXcr	S253	NAIVE	S	0.003875834	0.005529228	0.005083476	0.012705528	0.027042321	0.047186543	0.071930551	0.091967286	0.11255726	0.132325279	0.119148707	0.09813511	0.086969167	0.06125462	0.046016837	0.03252729	0.04574496
S262_NAIVE	conv:MiXcr	S262	NAIVE	S	0.003955657	0.005010135	0.007840288	0.019220998	0.036119959	0.04658005	0.081377814	0.101142442	0.108911703	0.123682586	0.110627278	0.092236749	0.083839173	0.059192806	0.044140546	0.028077518	0.048044299
S274_NAIVE	conv:MiXcr	S274	NAIVE	S	0.005194567	0.010364886	0.012226632	0.023838968	0.042650415	0.06510183	0.090721716	0.107070593	0.110839887	0.125477897	0.112647747	0.084109959	0.065670323	0.04932414	0.036580207	0.024913985	0.033266246
S307_NAIVE	conv:MiXcr	S307	NAIVE	S	0.00439055	0.008503042	0.009020232	0.027814234	0.030383499	0.044011167	0.08078724	0.096792312	0.111654562	0.129750637	0.110225339	0.094058993	0.077778643	0.061234137	0.044620116	0.028620605	0.040354692
HC257_ASC	conv:MiXcr	HC257	ASC	H	0.001774401	0.007618133	0.010850591	0.020369662	0.03602005	0.05779888	0.070351976	0.121625547	0.152423049	0.141454549	0.12946512	0.101146602	0.04295373	0.035603052	0.029054736	0.016406738	0.025083184
HC258_ASC	conv:MiXcr	HC258	ASC	H	0.013453175	0.035193566	0.022073191	0.045114526	0.048424874	0.13518222	0.074897576	0.122422378	0.103437669	0.120793677	0.065198482	0.084331942	0.049597237	0.02669961	0.017280371	0.01362966	0.022269845
HC259_ASC	conv:MiXcr	HC259	ASC	H	0.003338649	0.071210825	0.012152684	0.019261439	0.009679515	0.068706838	0.101664445	0.16280539	0.128281186	0.102419494	0.110784095	0.060753148	0.040330886	0.03337879	0.02055324	0.024292527	0.030386847
HC260_ASC	conv:MiXcr	HC260	ASC	H	0.001403723	0.003993253	0.019935134	0.056267794	0.032189412	0.046277586	0.099873778	0.094499442	0.105833942	0.089900551	0.121382441	0.099061543	0.102734996	0.033366728	0.03179886	0.032834672	0.028646143
S253_ASC	conv:MiXcr	S253	ASC	S	1.29E-04	0.02811249	2.90E-04	8.81E-04	0.027268939	0.002656935	0.232845471	0.035280153	0.140676104	0.197608254	0.061503492	0.125403781	0.099852252	7.60E-04	0.018267689	0.013256892	0.015206657
S262_ASC	conv:MiXcr	S262	ASC	S	0.013521168	0.009570141	0.016538524	0.060267406	0.094016242	0.072225812	0.08793314	0.065604709	0.11695953	0.097688307	0.095049544	0.085001181	0.040051124	0.036293663	0.065294434	0.016965508	0.027019564
S274_ASC	conv:MiXcr	S274	ASC	S	0.004128592	0.036933878	0.012850859	0.062344593	0.04486888	0.066130218	0.084161953	0.07740395	0.126835327	0.100385318	0.068247778	0.136266911	0.057678167	0.035421706	0.025228839	0.019829712	0.041283319
S307_ASC	conv:MiXcr	S307	ASC	S	0.00566799	0.049577453	0.023681991	0.028928239	0.004563941	0.126500943	0.109051055	0.079472743	0.11382721	0.107216345	0.076182085	0.079333058	0.083126044	0.056851821	0.041387073	0.001552653	0.013079357
HC257_MEMORY	conv:MiXcr	HC257	MEMORY	H	0.002833325	0.007854606	0.008503123	0.02281771	0.041961542	0.061999446	0.096065456	0.11151967	0.130921649	0.13288294	0.110367451	0.085840301	0.061042412	0.050470962	0.033395457	0.018891981	0.02263197
HC258_MEMORY	conv:MiXcr	HC258	MEMORY	H	0.005919095	0.013168323	0.014742314	0.028403895	0.04539081	0.06824971	0.089033048	0.109846868	0.114435829	0.128906575	0.102245709	0.079844042	0.058911064	0.048173006	0.032266825	0.026214717	0.03424817
HC259_MEMORY	conv:MiXcr	HC259	MEMORY	H	0.002996084	0.010282335	0.011385119	0.023785812	0.032568699	0.068459816	0.086225328	0.120940517	0.124111021	0.133411541	0.115812009	0.082404969	0.060301465	0.039683343	0.034028762	0.023220354	0.030382824
HC260_MEMORY	conv:MiXcr	HC260	MEMORY	H	0.004716791	0.01082731	0.009188816	0.031116998	0.041820486	0.064952343	0.087689694	0.103325942	0.111938837	0.113012929	0.113931523	0.081109799	0.083943329	0.04868834	0.032548161	0.023877674	0.037311026
S253_MEMORY	conv:MiXcr	S253	MEMORY	S	0.002323705	0.0022016	0.003504059	0.01586262	0.013957034	0.039347586	0.061685501	0.095656743	0.098087753	0.145464704	0.138896906	0.142585973	0.066987841	0.065777886	0.034337559	0.044550023	0.028772506
S262_MEMORY	conv:MiXcr	S262	MEMORY	S	0.002271685	0.0045217	0.009530964	0.017722031	0.035223756	0.050511581	0.085399459	0.121710301	0.104067724	0.133989678	0.122187029	0.088808792	0.067146525	0.053447796	0.038033566	0.02689906	0.038528353
S274_MEMORY	conv:MiXcr	S274	MEMORY	S	1.84E-04	0.0076469	0.005689127	0.011773374	0.034963622	0.081519398	0.05836777	0.104611609	0.126999736	0.16532633	0.130333	0.070099552	0.077330537	0.054300713	0.029732002	0.017934862	0.023187278
S307_MEMORY	conv:MiXcr	S307	MEMORY	S	0.00973883	0.006537317	0.013885755	0.026627346	0.036057305	0.067857565	0.084004792	0.104124365	0.102829793	0.144793245	0.111212277	0.084767568	0.054315596	0.048806953	0.039943705	0.023162622	0.041334966
